全季酒店(杭州西湖延安路店),西湖湖滨商圈,上城区,延安路298-7号7层,http://www.zhuna.cn/hotel-1151991.html,411
如家精选酒店(杭州西湖音乐喷泉庆春路店),西湖湖滨商圈,拱墅区,庆春路长庆街25-1号青春坊15幢,http://www.zhuna.cn/hotel-1337689.html,202
全季酒店(杭州西湖湖滨二轻大厦店),西湖湖滨商圈,拱墅区,延安路398-408号(双号)二轻大厦B座,http://www.zhuna.cn/hotel-1302686.html,391
如家商旅酒店(杭州西湖湖滨步行街店),西湖湖滨商圈,拱墅区,凤起路539-4号,http://www.zhuna.cn/hotel-144478.html,351
如家商旅酒店(杭州西湖湖滨断桥店),西湖风景区及灵隐度假区,西湖区,保俶路27号,http://www.zhuna.cn/hotel-8419.html,269
如家精选酒店(杭州西湖湖滨吴山广场河坊街店),西湖湖滨商圈,上城区,华光路1号吴山花鸟城北门,http://www.zhuna.cn/hotel-26948.html,224
宜必思酒店(杭州西湖庆春路店),西湖湖滨商圈,上城区,庆春路87号锦和大厦A座一楼,http://www.zhuna.cn/hotel-534659.html,244
如家精选酒店(杭州滨江滨文路宝龙城店),滨江地区,滨江区,滨文路418号永丰大厦17层24层,http://www.zhuna.cn/hotel-1387982.html,341
星程酒店(杭州萧山国际机场店),萧山国际机场及周边,萧山区,红山农场红文路351号,http://www.zhuna.cn/hotel-348204.html,195
全季酒店(杭州火车东站店),火车东站,上城区,天城路8-1号,http://www.zhuna.cn/hotel-423220.html,371
如家精选酒店(杭州西湖湖滨延安路湖景店),西湖湖滨商圈,上城区,延安路306号,http://www.zhuna.cn/hotel-16246.html,389
杭州Gala Home民宿,西湖湖滨商圈,上城区,蕲王路8号星远里2弄,http://www.zhuna.cn/hotel-1336645.html,1386
全季酒店(杭州西湖湖滨步行街店),西湖湖滨商圈,上城区,庆春路213号,http://www.zhuna.cn/hotel-1449464.html,597
全季酒店(杭州钱江新城店),钱江新城,上城区,解放东路29号迪凯银座,http://www.zhuna.cn/hotel-488604.html,371
全季酒店(杭州三墩西湖科技园店),三墩地区/北部软件园,西湖区,三墩镇振中路202号13幢104室,http://www.zhuna.cn/hotel-1138857.html,303
星程酒店(杭州新天地店),城北及半山地区,拱墅区,天堂经济技术开发区兴业街46号,http://www.zhuna.cn/hotel-249766.html,195
全季酒店(杭州西湖店),西湖湖滨商圈,拱墅区,武林路76号,http://www.zhuna.cn/hotel-107437.html,342
如家商旅酒店(杭州西湖武林广场新店),武林广场附近(市中心),拱墅区,中山北路417号,http://www.zhuna.cn/hotel-7462.html,229
格雅酒店(杭州青山湖科技城店),临安市中心及青山湖景区,临安区,青山湖街道大园新城南区13幢,http://www.zhuna.cn/hotel-1132813.html,280
全季酒店(杭州运河万达广场店),三墩地区/北部软件园,拱墅区,良渚街道祥园路217号1号楼,http://www.zhuna.cn/hotel-1160837.html,341
